organisation,competition,season,grade,round date,round,home team,away team,venue,playing surface,game date,game time,game alias
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U16 Girls Div  1,21/6/2026,7,Toorak Trailblazers,U16 Girls Saints - Stars,Glen Eira Sports & Aquatic Centre,Court 3,21/6/2026,01:15PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U14 Girls Div  2,21/6/2026,7,Wild Wolves U14 Girls,JETS U14 Girls Oliver,Bentleigh Secondary College,Court 2,21/6/2026,01:30PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U14 Girls Div  4,21/6/2026,7,Azura Warriors U14 Girls,Wesley Court Queens,Bentleigh Secondary College,Court 3,21/6/2026,01:30PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U14 Girls Div  7,21/6/2026,7,ABA U14G Wolverines Fierce,Maccabi U14 Girls Liberty,Bentleigh Secondary College,Court 4,21/6/2026,01:30PM,
McKinnon Basketball Association,Open Senior Domestic,Winter 2026,Sunday Open Men Div 5,21/6/2026,7,Carnegie Chargers Pension Pinchers,Brickies,McKinnon Secondary College,Court 1 - Main Campus,21/6/2026,01:30PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U18 Girls Div  2,21/6/2026,7,JETS U18 Girls Ohad,JETS U18 Girls Eric,Glen Huntly Primary School,Court 1,21/6/2026,01:30PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U14 Girls Div  5,21/6/2026,7,JETS U14 Girls Eli,MM U14 Girls Dream,Moorabbin Primary School,Court 1,21/6/2026,01:30PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U18 Girls Div  1,21/6/2026,7,Lakers U18 Girls Ruby,Mighty Wolves U18 Girls,Carnegie Primary School,Court 1,21/6/2026,01:30PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U14 Girls Div  7,21/6/2026,7,JETS U14 Girls Matt,JETS U14 Girls Mia & Summer,Coatesville Primary School,Court 1,21/6/2026,01:30PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U18 Girls Div  2,21/6/2026,7,Lakers U18 Girls Yellow,JETS U18 Girls Ariel,South Oakleigh College,Court 1,21/6/2026,01:30PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U16 Girls Div  6,21/6/2026,7,Lakers U16 Girls Ruby,RAPTORS U16 Girls Rebecca,Tucker Road Bentleigh Primary School,Court 1,21/6/2026,01:30PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U18 Girls Div  2,21/6/2026,7,Snow Wolves U18 Girls,Carnegie Chargers U18 Girls Allen,Cheltenham Secondary College,Court 1,21/6/2026,01:30PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U18 Girls Div  4,21/6/2026,7,Lakers U18 Girls Crimson,MM U18 Girls Pandas,Cheltenham Secondary College,Court 2,21/6/2026,01:30PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U8 Girls PURPLE,21/6/2026,7,U8 Girls Saints - Stars,Carnegie Chargers U8 Girls Tom,Bentleigh Secondary College,Court 1,21/6/2026,01:30PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U16 Girls Div  1,21/6/2026,7,Falcon Warriors U16 Girls,Warrior Wolves U16 Girls,Glen Eira Sports & Aquatic Centre,Court 3,21/6/2026,02:00PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U16 Girls Div  4,21/6/2026,7,Maccabi U16 Girls Storm,Huskies U16 Girls,Glen Huntly Primary School,Court 1,21/6/2026,02:15PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U12 Girls Div  5,21/6/2026,7,Blue Wolves U12 Girls,JETS U12 Girls Toby & Andrew,Cheltenham Secondary College,Court 1,21/6/2026,02:15PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U16 Girls Div  2,21/6/2026,7,Maccabi U16 Girls Warriors,Arctic Wolves U16 Girls,Moorabbin Primary School,Court 1,21/6/2026,02:15PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U12 Girls Div  4,21/6/2026,7,Lakers U12 Girls Gold,Rainbow Wolves U12 Girls,Cheltenham Secondary College,Court 2,21/6/2026,02:15PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U18 Girls Div  3,21/6/2026,7,Lakers U18 Girls Red,RAPTORS U18 Girls Michael,Carnegie Primary School,Court 1,21/6/2026,02:15PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U18 Girls Div  1,21/6/2026,7,U18 Girls Saints - Saints,JETS U18 Girls Craig,South Oakleigh College,Court 1,21/6/2026,02:15PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U20 Boys Div  3,21/6/2026,7,MSF,Lakers U20 Boys Red,Coatesville Primary School,Court 1,21/6/2026,02:15PM,
McKinnon Basketball Association,Open Senior Domestic,Winter 2026,Sunday Open Women Div 1,21/6/2026,7,JETS Open Women Jade,The Cereal Killers,Bentleigh Secondary College,Court 1,21/6/2026,02:15PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U18 Girls Div  3,21/6/2026,7,Lakers U18 Girls Cobalt,U18 Girls Saints - Flames,Tucker Road Bentleigh Primary School,Court 1,21/6/2026,02:15PM,
McKinnon Basketball Association,'Victorian Oral & Facial Surgeons' Junior Domestic (U8-U20),Winter 2026,Sunday U18 Girls Div  4,21/6/2026,7,Vampires Basketball U18 Girls Dolphins,Blue Wolves U18 Girls,Bentleigh Secondary College,Court 2,21/6/2026,02:15PM,
